iso3,fuacode,AGE_DEP_YEAR,OLD_DEP_RATE,OLD_SH,YOUTH_DEP_RATE,YOUTH_SH,WORKAGE_SH,POP_CH,BIRTH_RATE,DEATH_RATE,NETNAT_RATE,NETMIG_RATE,NETMOB_RATE,NETMOBMIG_RATE,SEX_RATIO_YEAR,SEX_RATIO_TOT,MIGRANT_SH_YEAR,MIGRANT_SH,LST_YEAR,LST_DAY_SUMMER,LST_NIGHT_SUMMER,CDD_T_22C,HDD_T_15C,CDD_T_22C_CH,HDD_T_15C_CH,RIVER_FLOOD_YEAR,RIVER_FLOOD_RP100_POP_SH,COASTAL_FLOOD_YEAR,COASTAL_FLOOD_RP100_POP_SH,GREEN_AREA_CAPITA,GREEN_AREA_SHARE,GREEN_AREAS_YEAR,FOREST_CH,OOKLA_YEAR,OOKLA_FIXED_DOWNLOAD_DEV,OOKLA_FIXED_UPLOAD_DEV,OOKLA_MOBILE_DOWNLOAD_DEV,OOKLA_MOBILE_UPLOAD_DEV,INC_YEAR,MEDIAN_DISP_INC,GINI_YEAR,GINI,POV_YEAR,POV_RATE_60,RENT_YEAR,RENT_M2,HOUSING_PRICE_YEAR,HOUSING_PRICE_M2,UNEMP_YEAR,UNEMP_RATE_15+
AUS,AUS12F,2021.0,28.092202926414377,18.00897935539284,54.667854188312624,17.118948086172217,64.87207255843495,,,,,,,,2021.0,96.7705593772287,2016.0,19.64522171869766,2022.0,25.419652257713327,9.555396119771117,6.431767561275946,1350.0331607675864,1.079340835374097,-116.46826514283914,2015.0,3.4944325950423623,2015.0,0.05698909140899158,,76.50636662000252,2021.0,-1.3195676602207274,2022.0,-12.679858869372168,-14.993515490761098,-25.86985671941666,-9.38305008680204,,,,,,,,,,,,
AUS,AUS13F,2021.0,24.109281280220443,15.577062899015527,52.11512135482836,18.35895039674581,66.06398670423866,,,,,,,,2021.0,100.80613564487385,2016.0,22.939384257031495,2022.0,36.25948652703035,24.101277627295428,872.086818843688,2.1008396376277374,88.18766544094524,-1.1369323504478317,2015.0,0.0,2015.0,0.18680187222226355,26402.25242997029,57.05096617192385,2021.0,-0.5767296108186134,2022.0,-4.461417890865092,-12.650105609814997,-31.362236039181273,-25.07900195846167,,,,,,,,,,,,
AUS,AUS14F,2021.0,34.23965803577313,20.293626518452328,63.370739688793215,17.999740049722597,61.70663343182508,,,,,,,,2021.0,96.5983680977986,2016.0,20.988220272790528,2022.0,32.108259579759675,12.831061135063013,44.15395317012572,788.324755952907,5.597150169937623,-30.59451409683072,2015.0,3.1564843785681127,2015.0,0.16199822727024127,20602.71139559261,59.64531904181763,2021.0,-8.650882513954782,2022.0,21.787477035974188,3.770224321019793,-12.976482226372399,-13.066842820301119,,,,,,,,,,,,
AUS,AUS15F,2021.0,23.59239847386547,15.330777708776694,53.296136061874314,19.287224029213128,65.38199826201017,,,,,,,,2021.0,97.89925095668488,2016.0,31.358960780110397,2022.0,33.97811090417298,22.51607659767263,388.3089074199189,0.0907475112217668,76.70947135816778,-0.09758037255731246,2015.0,0.0,2015.0,0.0,8026.883601382922,56.499681817442664,2021.0,-18.75344098135488,2022.0,-27.44780519663734,-9.50801506776428,-19.71922828788855,-21.953742041675127,,,,,,,,,,,,
AUS,AUS16F,2021.0,16.5789210661518,10.674843882079841,43.90338540885165,18.68959621897049,70.63555989894968,,,,,,,,2021.0,111.75317722666213,2016.0,37.387879290365994,2022.0,34.66698367464522,25.873643957894238,1355.715349078699,0.0,107.3207608435668,0.0,2015.0,0.005215857081385993,2015.0,0.09727171663804247,,51.67863604521263,2021.0,-13.59582125968509,2022.0,13.280027485545618,-13.48119327426351,-43.6319793629769,-21.65374610691149,,,,,,,,,,,,
AUS,AUS17F,2021.0,30.982776538456786,18.707052775376997,63.92353820140382,20.137587565060954,61.15535965956205,,,,,,,,2021.0,96.03297966954011,2016.0,18.42584010483106,2022.0,32.80718867648454,16.2080662789626,223.18816947936463,245.29875460578515,72.71240364393837,-70.52109410736136,2015.0,0.06226256932677861,2015.0,0.0,42103.20732381533,65.2151588474129,2021.0,-1.8545746962010683,2022.0,-10.29502699279976,-15.3110900164926,-20.880555334858787,-13.257955612910225,,,,,,,,,,,,
AUS,AUS18F,2021.0,30.95040510099495,19.136070825713414,61.04196538658755,18.718772967074933,62.14515620721165,,,,,,,,2021.0,98.44951253994611,2016.0,17.137794900863362,2022.0,32.67331049234382,11.22986160942371,53.021381662115935,1382.7971650411223,9.889354377235483,-42.058889445827006,2015.0,0.0,2015.0,0.0,65975.72600075103,75.28934028174781,2021.0,-0.561225152933792,2022.0,31.995472153871308,-10.501749864850682,-31.19117971591177,-29.879030365168013,,,,,,,,,,,,
AUS,AUS19F,2021.0,29.238672205641272,18.083375193690195,61.17075658281809,19.810381739473247,62.106243066836555,,,,,,,,2021.0,95.96598903160766,2016.0,14.543448299438927,2022.0,38.153766729751204,15.478835774996824,182.1506162004025,972.5717208288295,56.28431084269009,-46.59226679622628,2015.0,0.0,2015.0,0.0,30053.485023294044,74.4593172811261,2021.0,6.450350086273562,2022.0,-24.399348943784094,-25.953565164093014,-24.058367873318296,-26.383288939362963,,,,,,,,,,,,
AUT,AT001F,2022.0,34.65539211239339,22.17836575163251,55.334973780400524,13.320474283060209,64.50115996530728,3.1211610750932666,,,-1.3829388705337555,2.532081546553921,5.098755844622897,7.642347824864008,2022.0,97.79281509761532,2021.0,14.092350479904061,2022.0,32.27430222538074,15.735341235915099,82.3732552742843,2024.2769083530313,40.53151957603878,-349.1746492054884,2015.0,13.871247157170547,2015.0,13.871247157170547,4912.995577305594,40.17425033130625,2021.0,0.8672898643492436,2022.0,-7.669105993671463,-14.140013434004834,-17.580221707739625,-17.84507095627071,,,,,,,,,,,,
AUT,AT002F,2022.0,32.80636673252232,21.28553476897134,53.66826740684247,13.585483332861807,65.12898189816686,3.936006176328578,,,-0.6930282946095546,2.1995498671966427,6.406586308940185,8.66408019654364,2022.0,99.01195966768216,2021.0,8.053974360317158,2022.0,28.16223818659469,16.148715513091698,35.155636261053104,2314.4617202620307,19.815640546949375,-345.94103962511946,2015.0,14.65376151741651,2015.0,14.65376151741651,7389.63479305619,73.0521560782843,2021.0,-14.136502571122845,2022.0,-30.04460470675107,-25.65491056311697,-15.55899312077843,-6.8061190275798005,,,,,,,,,,,,
AUT,AT003F,2022.0,30.53204030364572,19.823917311421805,53.614240031430114,15.021453019455263,65.15462966912293,2.29295935336809,,,1.818836115757797,1.8320818009731439,0.7004450816166619,2.8516702794301425,2022.0,102.32670849585178,2021.0,8.003229525581192,2022.0,26.652624922666313,14.103316867536238,22.621152307944897,2394.2505670805635,11.616060548111891,-362.4063192489971,2015.0,13.452843280154182,2015.0,13.452843280154182,9784.184028396712,67.89764737808397,2021.0,0.14231267861600982,2022.0,-33.79739004290361,-19.2406646032864,-30.21512559212453,-23.546818034393915,,,,,,,,,,,,
